Date,DOY,Month,Year,Inches,mm
10/27/2017,300,10,2017,0,0
10/28/2017,301,10,2017,0,0
10/29/2017,302,10,2017,0.14,3.556
10/30/2017,303,10,2017,0,0
10/31/2017,304,10,2017,0,0
11/1/2017,305,11,2017,0,0
11/2/2017,306,11,2017,0,0
11/3/2017,307,11,2017,0,0
11/4/2017,308,11,2017,0,0
11/5/2017,309,11,2017,0,0
11/6/2017,310,11,2017,0,0
11/7/2017,311,11,2017,0,0
11/8/2017,312,11,2017,0,0
11/9/2017,313,11,2017,0,0
11/10/2017,314,11,2017,0,0
11/11/2017,315,11,2017,0,0
11/12/2017,316,11,2017,0.03,0.762
11/13/2017,317,11,2017,0,0
11/14/2017,318,11,2017,0,0
11/15/2017,319,11,2017,0,0
11/16/2017,320,11,2017,0,0
11/17/2017,321,11,2017,0,0
11/18/2017,322,11,2017,0.24,6.096
11/19/2017,323,11,2017,0,0
11/20/2017,324,11,2017,0,0
11/21/2017,325,11,2017,0.02,0.508
11/22/2017,326,11,2017,0,0
11/23/2017,327,11,2017,0,0
11/24/2017,328,11,2017,0,0
11/25/2017,329,11,2017,0,0
11/26/2017,330,11,2017,0,0
11/27/2017,331,11,2017,0,0
11/28/2017,332,11,2017,0,0
11/29/2017,333,11,2017,0,0
11/30/2017,334,11,2017,0,0
12/1/2017,335,12,2017,0,0
12/2/2017,336,12,2017,0,0
12/3/2017,337,12,2017,0,0
12/4/2017,338,12,2017,0,0
12/5/2017,339,12,2017,0,0
12/6/2017,340,12,2017,0.01,0.254
12/7/2017,341,12,2017,0,0
12/8/2017,342,12,2017,0,0
12/9/2017,343,12,2017,0,0
12/10/2017,344,12,2017,0,0
12/11/2017,345,12,2017,0,0
12/12/2017,346,12,2017,0,0
12/13/2017,347,12,2017,0.04,1.016
12/14/2017,348,12,2017,0,0
12/15/2017,349,12,2017,0,0
12/16/2017,350,12,2017,0,0
12/17/2017,351,12,2017,0,0
12/18/2017,352,12,2017,0,0
12/19/2017,353,12,2017,0,0
12/20/2017,354,12,2017,0,0
12/21/2017,355,12,2017,0.03,0.762
12/22/2017,356,12,2017,0,0
12/23/2017,357,12,2017,0,0
12/24/2017,358,12,2017,0.13,3.302
12/25/2017,359,12,2017,0,0
12/26/2017,360,12,2017,0,0
12/27/2017,361,12,2017,0.07,1.778
12/28/2017,362,12,2017,0.16,4.064
12/29/2017,363,12,2017,0.32,8.128
12/30/2017,364,12,2017,0.09,2.286
12/31/2017,365,12,2017,0.03,0.762
1/1/2018,1,1,2018,0,0
1/2/2018,2,1,2018,0.05,1.27
1/3/2018,3,1,2018,0.02,0.508
1/4/2018,4,1,2018,0.01,0.254
1/5/2018,5,1,2018,0,0
1/6/2018,6,1,2018,0.01,0.254
1/7/2018,7,1,2018,0,0
1/8/2018,8,1,2018,0,0
1/9/2018,9,1,2018,0,0
1/10/2018,10,1,2018,0,0
1/11/2018,11,1,2018,0.32,8.128
1/12/2018,12,1,2018,0,0
1/13/2018,13,1,2018,0,0
1/14/2018,14,1,2018,0.11,2.794
1/15/2018,15,1,2018,0,0
1/16/2018,16,1,2018,0,0
1/17/2018,17,1,2018,0,0
1/18/2018,18,1,2018,0,0
1/19/2018,19,1,2018,0,0
1/20/2018,20,1,2018,0,0
1/21/2018,21,1,2018,0.24,6.096
1/22/2018,22,1,2018,1.07,27.178
1/23/2018,23,1,2018,0.05,1.27
1/24/2018,24,1,2018,0,0
1/25/2018,25,1,2018,0,0
1/26/2018,26,1,2018,0,0
1/27/2018,27,1,2018,0,0
1/28/2018,28,1,2018,0,0
1/29/2018,29,1,2018,0,0
1/30/2018,30,1,2018,0,0
1/31/2018,31,1,2018,0,0
2/1/2018,32,2,2018,0,0
2/2/2018,33,2,2018,0.01,0.254
2/3/2018,34,2,2018,0.11,2.794
2/4/2018,35,2,2018,0,0
2/5/2018,36,2,2018,0.5,12.7
2/6/2018,37,2,2018,0.05,1.27
2/7/2018,38,2,2018,0.01,0.254
2/8/2018,39,2,2018,0.2,5.08
2/9/2018,40,2,2018,0.24,6.096
2/10/2018,41,2,2018,0.05,1.27
2/11/2018,42,2,2018,0.03,0.762
2/12/2018,43,2,2018,0,0
2/13/2018,44,2,2018,0,0
2/14/2018,45,2,2018,0,0
2/15/2018,46,2,2018,0,0
2/16/2018,47,2,2018,0,0
2/17/2018,48,2,2018,0.07,1.778
2/18/2018,49,2,2018,0,0
2/19/2018,50,2,2018,0.07,1.778
2/20/2018,51,2,2018,0.22,5.588
2/21/2018,52,2,2018,0,0
2/22/2018,53,2,2018,0.29,7.366
2/23/2018,54,2,2018,0.13,3.302
2/24/2018,55,2,2018,0.09,2.286
2/25/2018,56,2,2018,0,0
2/26/2018,57,2,2018,0,0
2/27/2018,58,2,2018,0,0
2/28/2018,59,2,2018,0,0
3/1/2018,60,3,2018,0,0
3/2/2018,61,3,2018,0,0
3/3/2018,62,3,2018,0,0
3/4/2018,63,3,2018,0,0
3/5/2018,64,3,2018,0.37,9.398
3/6/2018,65,3,2018,0.36,9.144
3/7/2018,66,3,2018,0.04,1.016
3/8/2018,67,3,2018,0,0
3/9/2018,68,3,2018,0.01,0.254
3/10/2018,69,3,2018,0.01,0.254
3/11/2018,70,3,2018,0.05,1.27
3/12/2018,71,3,2018,0,0
3/13/2018,72,3,2018,0,0
3/14/2018,73,3,2018,0,0
3/15/2018,74,3,2018,0,0
3/16/2018,75,3,2018,0.44,11.176
3/17/2018,76,3,2018,0.12,3.048
3/18/2018,77,3,2018,0,0
3/19/2018,78,3,2018,0,0
3/20/2018,79,3,2018,0.05,1.27
3/21/2018,80,3,2018,0,0
3/22/2018,81,3,2018,0.02,0.508
3/23/2018,82,3,2018,0.31,7.874
3/24/2018,83,3,2018,0.82,20.828
3/25/2018,84,3,2018,0,0
3/26/2018,85,3,2018,0.32,8.128
3/27/2018,86,3,2018,0,0
3/28/2018,87,3,2018,0.01,0.254
3/29/2018,88,3,2018,0,0
3/30/2018,89,3,2018,0,0
3/31/2018,90,3,2018,0.37,9.398
4/1/2018,91,4,2018,0,0
4/2/2018,92,4,2018,0,0
4/3/2018,93,4,2018,0.14,3.556
4/4/2018,94,4,2018,0,0
4/5/2018,95,4,2018,0,0
4/6/2018,96,4,2018,0,0
4/7/2018,97,4,2018,0,0
4/8/2018,98,4,2018,0.13,3.302
4/9/2018,99,4,2018,0.08,2.032
4/10/2018,100,4,2018,0,0
4/11/2018,101,4,2018,0,0
4/12/2018,102,4,2018,0,0
4/13/2018,103,4,2018,0.35,8.89
4/14/2018,104,4,2018,0.89,22.606
4/15/2018,105,4,2018,0.38,9.652
4/16/2018,106,4,2018,0,0
4/17/2018,107,4,2018,0,0
4/18/2018,108,4,2018,0.34,8.636
4/19/2018,109,4,2018,0,0
4/20/2018,110,4,2018,0,0
4/21/2018,111,4,2018,0,0
4/22/2018,112,4,2018,0,0
4/23/2018,113,4,2018,0,0
4/24/2018,114,4,2018,0,0
4/25/2018,115,4,2018,0,0
4/26/2018,116,4,2018,0,0
4/27/2018,117,4,2018,0,0
4/28/2018,118,4,2018,0,0
4/29/2018,119,4,2018,0,0
4/30/2018,120,4,2018,0,0
5/1/2018,121,5,2018,1.2,30.48
5/2/2018,122,5,2018,0.33,8.382
5/3/2018,123,5,2018,0.72,18.288
5/4/2018,124,5,2018,0.02,0.508
5/5/2018,125,5,2018,0,0
5/6/2018,126,5,2018,0,0
5/7/2018,127,5,2018,0,0
5/8/2018,128,5,2018,0.05,1.27
5/9/2018,129,5,2018,0.08,2.032
5/10/2018,130,5,2018,0,0
5/11/2018,131,5,2018,0.04,1.016
5/12/2018,132,5,2018,0.01,0.254
5/13/2018,133,5,2018,0.04,1.016
5/14/2018,134,5,2018,0.02,0.508
5/15/2018,135,5,2018,0,0
5/16/2018,136,5,2018,0,0
5/17/2018,137,5,2018,0,0
5/18/2018,138,5,2018,0,0
5/19/2018,139,5,2018,0.16,4.064
5/20/2018,140,5,2018,0.03,0.762
5/21/2018,141,5,2018,0.06,1.524
5/22/2018,142,5,2018,0,0
5/23/2018,143,5,2018,0,0
5/24/2018,144,5,2018,0,0
5/25/2018,145,5,2018,0.14,3.556
5/26/2018,146,5,2018,0,0
5/27/2018,147,5,2018,0,0
5/28/2018,148,5,2018,0.05,1.27
5/29/2018,149,5,2018,0.46,11.684
5/30/2018,150,5,2018,0,0
5/31/2018,151,5,2018,0,0
6/1/2018,152,6,2018,0,0
6/2/2018,153,6,2018,0.77,19.558
6/3/2018,154,6,2018,0,0
6/4/2018,155,6,2018,0,0
6/5/2018,156,6,2018,0,0
6/6/2018,157,6,2018,0.66,16.764
6/7/2018,158,6,2018,0,0
6/8/2018,159,6,2018,0,0
6/9/2018,160,6,2018,0,0
6/10/2018,161,6,2018,0.29,7.366
6/11/2018,162,6,2018,0.99,25.146
6/12/2018,163,6,2018,0,0
6/13/2018,164,6,2018,0,0
6/14/2018,165,6,2018,3.79,96.266
6/15/2018,166,6,2018,0,0
6/16/2018,167,6,2018,0,0
6/17/2018,168,6,2018,0,0
6/18/2018,169,6,2018,1.16,29.464
6/19/2018,170,6,2018,0.38,9.652
6/20/2018,171,6,2018,0.46,11.684
6/21/2018,172,6,2018,0.34,8.636
6/22/2018,173,6,2018,0.01,0.254
6/23/2018,174,6,2018,0,0
6/24/2018,175,6,2018,0.33,8.382
6/25/2018,176,6,2018,0.56,14.224
6/26/2018,177,6,2018,0.3,7.62
6/27/2018,178,6,2018,0,0
6/28/2018,179,6,2018,0.06,1.524
6/29/2018,180,6,2018,0,0
6/30/2018,181,6,2018,1.36,34.544
7/1/2018,182,7,2018,0.31,7.874
7/2/2018,183,7,2018,0,0
7/3/2018,184,7,2018,0,0
7/4/2018,185,7,2018,1.04,26.416
7/5/2018,186,7,2018,0.12,3.048
7/6/2018,187,7,2018,0,0
7/7/2018,188,7,2018,0,0
7/8/2018,189,7,2018,0,0
7/9/2018,190,7,2018,0,0
7/10/2018,191,7,2018,0,0
7/11/2018,192,7,2018,0,0
7/12/2018,193,7,2018,0,0
7/13/2018,194,7,2018,0.27,6.858
7/14/2018,195,7,2018,0.01,0.254
7/15/2018,196,7,2018,0,0
7/16/2018,197,7,2018,0,0
7/17/2018,198,7,2018,0,0
7/18/2018,199,7,2018,0,0
7/19/2018,200,7,2018,0.06,1.524
7/20/2018,201,7,2018,0,0
7/21/2018,202,7,2018,0,0
7/22/2018,203,7,2018,0,0
7/23/2018,204,7,2018,0.01,0.254
7/24/2018,205,7,2018,0,0
7/25/2018,206,7,2018,0.37,9.398
7/26/2018,207,7,2018,0,0
7/27/2018,208,7,2018,0,0
7/28/2018,209,7,2018,0,0
7/29/2018,210,7,2018,0,0
7/30/2018,211,7,2018,0.02,0.508
7/31/2018,212,7,2018,0,0
8/1/2018,213,8,2018,1.22,30.988
8/2/2018,214,8,2018,0,0
8/3/2018,215,8,2018,0,0
8/4/2018,216,8,2018,0.1,2.54
8/5/2018,217,8,2018,0.24,6.096
8/6/2018,218,8,2018,1.6,40.64
8/7/2018,219,8,2018,0.79,20.066
8/8/2018,220,8,2018,0,0
8/9/2018,221,8,2018,0,0
8/10/2018,222,8,2018,0,0
8/11/2018,223,8,2018,0,0
8/12/2018,224,8,2018,0,0
8/13/2018,225,8,2018,0,0
8/14/2018,226,8,2018,0,0
8/15/2018,227,8,2018,0.01,0.254
8/16/2018,228,8,2018,0.39,9.906
8/17/2018,229,8,2018,0,0
8/18/2018,230,8,2018,0,0
8/19/2018,231,8,2018,0.22,5.588
8/20/2018,232,8,2018,1.73,43.942
8/21/2018,233,8,2018,0,0
8/22/2018,234,8,2018,0,0
8/23/2018,235,8,2018,0,0
8/24/2018,236,8,2018,0.01,0.254
8/25/2018,237,8,2018,0,0
8/26/2018,238,8,2018,0.05,1.27
8/27/2018,239,8,2018,0.19,4.826
8/28/2018,240,8,2018,0.87,22.098
8/29/2018,241,8,2018,0,0
8/30/2018,242,8,2018,0,0
8/31/2018,243,8,2018,0.19,4.826
9/1/2018,244,9,2018,1.69,42.926
9/2/2018,245,9,2018,0.11,2.794
9/3/2018,246,9,2018,0.53,13.462
9/4/2018,247,9,2018,0.62,15.748
9/5/2018,248,9,2018,0.58,14.732
9/6/2018,249,9,2018,0,0
9/7/2018,250,9,2018,0,0
9/8/2018,251,9,2018,0,0
9/9/2018,252,9,2018,0,0
9/10/2018,253,9,2018,0,0
9/11/2018,254,9,2018,0,0
9/12/2018,255,9,2018,0,0
9/13/2018,256,9,2018,0,0
9/14/2018,257,9,2018,0,0
9/15/2018,258,9,2018,0,0
9/16/2018,259,9,2018,0,0
9/17/2018,260,9,2018,0,0
9/18/2018,261,9,2018,0.18,4.572
9/19/2018,262,9,2018,0.46,11.684
9/20/2018,263,9,2018,0.66,16.764
9/21/2018,264,9,2018,0.02,0.508
9/22/2018,265,9,2018,0,0
9/23/2018,266,9,2018,0,0
9/24/2018,267,9,2018,0,0
9/25/2018,268,9,2018,0.78,19.812
9/26/2018,269,9,2018,0,0
9/27/2018,270,9,2018,0,0
9/28/2018,271,9,2018,0.03,0.762
9/29/2018,272,9,2018,0.15,3.81
9/30/2018,273,9,2018,0.15,3.81
10/1/2018,274,10,2018,1.15,29.21
10/2/2018,275,10,2018,0.1,2.54
10/3/2018,276,10,2018,0,0
10/4/2018,277,10,2018,0.01,0.254
10/5/2018,278,10,2018,0.22,5.588
10/6/2018,279,10,2018,0.07,1.778
10/7/2018,280,10,2018,0.55,13.97
10/8/2018,281,10,2018,1.6,40.64
10/9/2018,282,10,2018,0.31,7.874
10/10/2018,283,10,2018,0.01,0.254
10/11/2018,284,10,2018,0,0
10/12/2018,285,10,2018,0.02,0.508
10/13/2018,286,10,2018,0,0
10/14/2018,287,10,2018,0.2,5.08
10/15/2018,288,10,2018,0,0
10/16/2018,289,10,2018,0,0
10/17/2018,290,10,2018,0,0
10/18/2018,291,10,2018,0,0
10/19/2018,292,10,2018,0.1,2.54
10/20/2018,293,10,2018,0,0
10/21/2018,294,10,2018,0,0
10/22/2018,295,10,2018,0,0
10/23/2018,296,10,2018,0,0
10/24/2018,297,10,2018,0,0
10/25/2018,298,10,2018,0.01,0.254
10/26/2018,299,10,2018,0.01,0.254
10/27/2018,300,10,2018,0.02,0.508
10/28/2018,301,10,2018,0,0
10/29/2018,302,10,2018,0,0
10/30/2018,303,10,2018,0,0
10/31/2018,304,10,2018,0,0
11/1/2018,305,11,2018,0,0
11/2/2018,306,11,2018,0.05,1.27
11/3/2018,307,11,2018,0.6,15.24
11/4/2018,308,11,2018,0.39,9.906
11/5/2018,309,11,2018,0.32,8.128
11/6/2018,310,11,2018,0,0
11/7/2018,311,11,2018,0,0
11/8/2018,312,11,2018,0.02,0.508
11/9/2018,313,11,2018,0.01,0.254
11/10/2018,314,11,2018,0.01,0.254
11/11/2018,315,11,2018,0,0
11/12/2018,316,11,2018,0.02,0.508
11/13/2018,317,11,2018,0,0
11/14/2018,318,11,2018,0,0
11/15/2018,319,11,2018,0,0
11/16/2018,320,11,2018,0.11,2.794
11/17/2018,321,11,2018,0.28,7.112
11/18/2018,322,11,2018,0,0
11/19/2018,323,11,2018,0,0
11/20/2018,324,11,2018,0,0
11/21/2018,325,11,2018,0,0
11/22/2018,326,11,2018,0,0
11/23/2018,327,11,2018,0.2,5.08
11/24/2018,328,11,2018,0,0
11/25/2018,329,11,2018,0.01,0.254
11/26/2018,330,11,2018,0,0
11/27/2018,331,11,2018,0,0
11/28/2018,332,11,2018,0,0
11/29/2018,333,11,2018,0.01,0.254
11/30/2018,334,11,2018,0.01,0.254
12/1/2018,335,12,2018,0.83,21.082
12/2/2018,336,12,2018,0.23,5.842
12/3/2018,337,12,2018,0.01,0.254
12/4/2018,338,12,2018,0.01,0.254
12/5/2018,339,12,2018,0,0
12/6/2018,340,12,2018,0.01,0.254
12/7/2018,341,12,2018,0.01,0.254
12/8/2018,342,12,2018,0,0
12/9/2018,343,12,2018,0,0
12/10/2018,344,12,2018,0,0
12/11/2018,345,12,2018,0,0
12/12/2018,346,12,2018,0,0
12/13/2018,347,12,2018,0,0
12/14/2018,348,12,2018,0,0
12/15/2018,349,12,2018,0,0
12/16/2018,350,12,2018,0,0
12/17/2018,351,12,2018,0,0
12/18/2018,352,12,2018,0,0
12/19/2018,353,12,2018,0.01,0.254
12/20/2018,354,12,2018,0,0
12/21/2018,355,12,2018,0,0
12/22/2018,356,12,2018,0,0
12/23/2018,357,12,2018,0,0
12/24/2018,358,12,2018,0,0
12/25/2018,359,12,2018,0,0
12/26/2018,360,12,2018,0.59,14.986
12/27/2018,361,12,2018,0.61,15.494
12/28/2018,362,12,2018,0.09,2.286
12/29/2018,363,12,2018,0,0
12/30/2018,364,12,2018,0,0
12/31/2018,365,12,2018,0.04,1.016
1/1/2019,1,1,2019,0,0
1/2/2019,2,1,2019,0,0
1/3/2019,3,1,2019,0,0
1/4/2019,4,1,2019,0,0
1/5/2019,5,1,2019,0,0
1/6/2019,6,1,2019,0.01,0.254
1/7/2019,7,1,2019,0.03,0.762
1/8/2019,8,1,2019,0,0
1/9/2019,9,1,2019,0,0
1/10/2019,10,1,2019,0,0
1/11/2019,11,1,2019,0,0
1/12/2019,12,1,2019,0.47,11.938
1/13/2019,13,1,2019,0,0
1/14/2019,14,1,2019,0,0
1/15/2019,15,1,2019,0,0
1/16/2019,16,1,2019,0,0
1/17/2019,17,1,2019,0.01,0.254
1/18/2019,18,1,2019,0.35,8.89
1/19/2019,19,1,2019,0.01,0.254
1/20/2019,20,1,2019,0.03,0.762
1/21/2019,21,1,2019,0,0
1/22/2019,22,1,2019,0.15,3.81
1/23/2019,23,1,2019,0.2,5.08
1/24/2019,24,1,2019,0,0
1/25/2019,25,1,2019,0,0
1/26/2019,26,1,2019,0.08,2.032
1/27/2019,27,1,2019,0.2,5.08
1/28/2019,28,1,2019,0.01,0.254
1/29/2019,29,1,2019,0,0
1/30/2019,30,1,2019,0,0
1/31/2019,31,1,2019,0,0
2/1/2019,32,2,2019,0,0
2/2/2019,33,2,2019,0,0
2/3/2019,34,2,2019,0,0
2/4/2019,35,2,2019,0,0
2/5/2019,36,2,2019,0.01,0.254
2/6/2019,37,2,2019,0.02,0.508
2/7/2019,38,2,2019,0.28,7.112
2/8/2019,39,2,2019,0,0
2/9/2019,40,2,2019,0,0
2/10/2019,41,2,2019,0.24,6.096
2/11/2019,42,2,2019,0.27,6.858
2/12/2019,43,2,2019,0.11,2.794
2/13/2019,44,2,2019,0,0
2/14/2019,45,2,2019,0,0
2/15/2019,46,2,2019,0,0
2/16/2019,47,2,2019,0.17,4.318
2/17/2019,48,2,2019,0.56,14.224
2/18/2019,49,2,2019,0.01,0.254
2/19/2019,50,2,2019,0.07,1.778
2/20/2019,51,2,2019,0.35,8.89
2/21/2019,52,2,2019,0,0
2/22/2019,53,2,2019,0.03,0.762
2/23/2019,54,2,2019,0.73,18.542
2/24/2019,55,2,2019,0.05,1.27
2/25/2019,56,2,2019,0,0
2/26/2019,57,2,2019,0,0
2/27/2019,58,2,2019,0,0
2/28/2019,59,2,2019,0.01,0.254
3/1/2019,60,3,2019,0,0
3/2/2019,61,3,2019,0,0
3/3/2019,62,3,2019,0,0
3/4/2019,63,3,2019,0,0
3/5/2019,64,3,2019,0,0
3/6/2019,65,3,2019,0,0
3/7/2019,66,3,2019,0.18,4.572
3/8/2019,67,3,2019,0,0
3/9/2019,68,3,2019,0.41,10.414
3/10/2019,69,3,2019,0,0
3/11/2019,70,3,2019,0,0
3/12/2019,71,3,2019,0.06,1.524
3/13/2019,72,3,2019,0.32,8.128
3/14/2019,73,3,2019,0.09,2.286
3/15/2019,74,3,2019,0,0
3/16/2019,75,3,2019,0.04,1.016
3/17/2019,76,3,2019,0,0
3/18/2019,77,3,2019,0,0
3/19/2019,78,3,2019,0.01,0.254
3/20/2019,79,3,2019,0,0
3/21/2019,80,3,2019,0,0
3/22/2019,81,3,2019,0,0
3/23/2019,82,3,2019,0.02,0.508
3/24/2019,83,3,2019,0.08,2.032
3/25/2019,84,3,2019,0,0
3/26/2019,85,3,2019,0,0
3/27/2019,86,3,2019,0,0
3/28/2019,87,3,2019,0.01,0.254
3/29/2019,88,3,2019,0.24,6.096
3/30/2019,89,3,2019,0,0
3/31/2019,90,3,2019,0,0
4/1/2019,91,4,2019,0,0
4/2/2019,92,4,2019,0.2,5.08
4/3/2019,93,4,2019,0.13,3.302
4/4/2019,94,4,2019,0.12,3.048
4/5/2019,95,4,2019,0,0
4/6/2019,96,4,2019,0.01,0.254
4/7/2019,97,4,2019,0.27,6.858
4/8/2019,98,4,2019,0,0
4/9/2019,99,4,2019,0.07,1.778
4/10/2019,100,4,2019,0.05,1.27
4/11/2019,101,4,2019,0.16,4.064
4/12/2019,102,4,2019,0,0
4/13/2019,103,4,2019,0,0
4/14/2019,104,4,2019,0,0
4/15/2019,105,4,2019,0,0
4/16/2019,106,4,2019,0,0
4/17/2019,107,4,2019,0.03,0.762
4/18/2019,108,4,2019,0,0
4/19/2019,109,4,2019,0,0
4/20/2019,110,4,2019,0,0
4/21/2019,111,4,2019,0,0
4/22/2019,112,4,2019,0.2,5.08
4/23/2019,113,4,2019,0,0
4/24/2019,114,4,2019,0,0
4/25/2019,115,4,2019,0.04,1.016
4/26/2019,116,4,2019,0.01,0.254
4/27/2019,117,4,2019,0.53,13.462
4/28/2019,118,4,2019,0.09,2.286
4/29/2019,119,4,2019,0.04,1.016
4/30/2019,120,4,2019,0.27,6.858
5/1/2019,121,5,2019,0.02,0.508
5/2/2019,122,5,2019,0,0
5/3/2019,123,5,2019,0,0
5/4/2019,124,5,2019,0,0
5/5/2019,125,5,2019,0.29,7.366
5/6/2019,126,5,2019,0.05,1.27
5/7/2019,127,5,2019,0.01,0.254
5/8/2019,128,5,2019,0.71,18.034
5/9/2019,129,5,2019,0,0
5/10/2019,130,5,2019,0,0
5/11/2019,131,5,2019,0,0
5/12/2019,132,5,2019,0.2,5.08
5/13/2019,133,5,2019,0,0
5/14/2019,134,5,2019,0.45,11.43
5/15/2019,135,5,2019,0,0
5/16/2019,136,5,2019,0,0
5/17/2019,137,5,2019,0.76,19.304
5/18/2019,138,5,2019,0.47,11.938
5/19/2019,139,5,2019,0.08,2.032
5/20/2019,140,5,2019,0,0
5/21/2019,141,5,2019,0.93,23.622
5/22/2019,142,5,2019,0,0
5/23/2019,143,5,2019,0.36,9.144
5/24/2019,144,5,2019,1.15,29.21
5/25/2019,145,5,2019,0,0
5/26/2019,146,5,2019,0,0
5/27/2019,147,5,2019,0.29,7.366
5/28/2019,148,5,2019,0.76,19.304
5/29/2019,149,5,2019,0.02,0.508
5/30/2019,150,5,2019,0,0
5/31/2019,151,5,2019,0.1,2.54
6/1/2019,152,6,2019,0.04,1.016
6/2/2019,153,6,2019,0,0
6/3/2019,154,6,2019,0,0
6/4/2019,155,6,2019,0,0
6/5/2019,156,6,2019,0.03,0.762
6/6/2019,157,6,2019,0,0
6/7/2019,158,6,2019,0,0
6/8/2019,159,6,2019,0,0
6/9/2019,160,6,2019,0,0
6/10/2019,161,6,2019,0,0
6/11/2019,162,6,2019,0.14,3.556
6/12/2019,163,6,2019,0.01,0.254
6/13/2019,164,6,2019,0,0
6/14/2019,165,6,2019,0.08,2.032
6/15/2019,166,6,2019,1,25.4
6/16/2019,167,6,2019,0,0
6/17/2019,168,6,2019,0.15,3.81
6/18/2019,169,6,2019,0.12,3.048
6/19/2019,170,6,2019,0.02,0.508
6/20/2019,171,6,2019,0,0
6/21/2019,172,6,2019,1.59,40.386
6/22/2019,173,6,2019,0.64,16.256
6/23/2019,174,6,2019,0.05,1.27
6/24/2019,175,6,2019,0.25,6.35
6/25/2019,176,6,2019,0,0
6/26/2019,177,6,2019,0,0
6/27/2019,178,6,2019,0.02,0.508
6/28/2019,179,6,2019,0,0
6/29/2019,180,6,2019,0,0
6/30/2019,181,6,2019,0,0
7/1/2019,182,7,2019,0,0
7/2/2019,183,7,2019,0.61,15.494
7/3/2019,184,7,2019,1.85,46.99
7/4/2019,185,7,2019,0.13,3.302
7/5/2019,186,7,2019,0,0
7/6/2019,187,7,2019,0,0
7/7/2019,188,7,2019,0,0
7/8/2019,189,7,2019,0,0
7/9/2019,190,7,2019,0.13,3.302
7/10/2019,191,7,2019,0,0
7/11/2019,192,7,2019,0,0
7/12/2019,193,7,2019,0,0
7/13/2019,194,7,2019,0,0
7/14/2019,195,7,2019,0,0
7/15/2019,196,7,2019,0,0
7/16/2019,197,7,2019,0.15,3.81
7/17/2019,198,7,2019,0.74,18.796
7/18/2019,199,7,2019,0.23,5.842
7/19/2019,200,7,2019,0,0
7/20/2019,201,7,2019,0.38,9.652
7/21/2019,202,7,2019,0,0
7/22/2019,203,7,2019,0,0
7/23/2019,204,7,2019,0,0
7/24/2019,205,7,2019,0,0
7/25/2019,206,7,2019,0.06,1.524
7/26/2019,207,7,2019,0,0
7/27/2019,208,7,2019,0,0
7/28/2019,209,7,2019,0.17,4.318
7/29/2019,210,7,2019,0,0
7/30/2019,211,7,2019,0,0
7/31/2019,212,7,2019,0.03,0.762
8/1/2019,213,8,2019,0,0
8/2/2019,214,8,2019,0,0
8/3/2019,215,8,2019,0.02,0.508
8/4/2019,216,8,2019,0,0
8/5/2019,217,8,2019,0.05,1.27
8/6/2019,218,8,2019,0,0
8/7/2019,219,8,2019,0,0
8/8/2019,220,8,2019,0,0
8/9/2019,221,8,2019,0,0
8/10/2019,222,8,2019,0.05,1.27
8/11/2019,223,8,2019,0,0
8/12/2019,224,8,2019,0.25,6.35
8/13/2019,225,8,2019,0,0
8/14/2019,226,8,2019,0,0
8/15/2019,227,8,2019,0,0
8/16/2019,228,8,2019,0,0
8/17/2019,229,8,2019,0.07,1.778
8/18/2019,230,8,2019,0.43,10.922
8/19/2019,231,8,2019,0,0
8/20/2019,232,8,2019,0.26,6.604
8/21/2019,233,8,2019,0,0
8/22/2019,234,8,2019,0,0
8/23/2019,235,8,2019,0,0
8/24/2019,236,8,2019,0,0
8/25/2019,237,8,2019,0,0
8/26/2019,238,8,2019,0.01,0.254
8/27/2019,239,8,2019,0,0
8/28/2019,240,8,2019,0,0
8/29/2019,241,8,2019,0.33,8.382
8/30/2019,242,8,2019,0,0
8/31/2019,243,8,2019,0.04,1.016
9/1/2019,244,9,2019,0,0
9/2/2019,245,9,2019,0,0
9/3/2019,246,9,2019,0.03,0.762
9/4/2019,247,9,2019,0,0
9/5/2019,248,9,2019,0,0
9/6/2019,249,9,2019,0,0
9/7/2019,250,9,2019,0.15,3.81
9/8/2019,251,9,2019,0.14,3.556
9/9/2019,252,9,2019,0.47,11.938
9/10/2019,253,9,2019,0.28,7.112
9/11/2019,254,9,2019,0.42,10.668
9/12/2019,255,9,2019,0.37,9.398
9/13/2019,256,9,2019,0,0
9/14/2019,257,9,2019,0.58,14.732
9/15/2019,258,9,2019,0,0
9/16/2019,259,9,2019,0,0
9/17/2019,260,9,2019,0,0
9/18/2019,261,9,2019,0.2,5.08
9/19/2019,262,9,2019,0.17,4.318
9/20/2019,263,9,2019,0.01,0.254
9/21/2019,264,9,2019,0.03,0.762
9/22/2019,265,9,2019,0.6,15.24
9/23/2019,266,9,2019,0,0
9/24/2019,267,9,2019,0.05,1.27
9/25/2019,268,9,2019,0,0
9/26/2019,269,9,2019,0,0
9/27/2019,270,9,2019,0.29,7.366
9/28/2019,271,9,2019,0.08,2.032
9/29/2019,272,9,2019,0.23,5.842
9/30/2019,273,9,2019,0,0
10/1/2019,274,10,2019,1.27,32.258
10/2/2019,275,10,2019,0.42,10.668
10/3/2019,276,10,2019,0,0
10/4/2019,277,10,2019,0,0
10/5/2019,278,10,2019,0.63,16.002
10/6/2019,279,10,2019,0,0
10/7/2019,280,10,2019,0,0
